Feature,Percentage_Multiplier
building_area_total,0.0518
lot_width,0.0364
bedrooms_above_grade,0.0079
bathrooms_total_integer,0.1041
parking_total,0.0202
basement_score,-0.0095
interior_score,0.0344
exterior_score,0.0131
