Feature,Percentage_Multiplier
building_area_total,0.0477
lot_width,0.0
bedrooms_above_grade,0.0287
bathrooms_total_integer,0.035
parking_total,-0.0145
basement_score,0.0
interior_score,0.0273
exterior_score,-0.0225
