Feature,Percentage_Multiplier
building_area_total,0.0607
lot_width,0.1004
bedrooms_above_grade,-0.0129
bathrooms_total_integer,0.0466
parking_total,0.0494
basement_score,0.1586
interior_score,0.0216
exterior_score,0.0559
