Feature,Percentage_Multiplier
building_area_total,0.0329
lot_width,-0.0185
bedrooms_above_grade,0.0174
bathrooms_total_integer,0.1199
parking_total,0.0259
basement_score,0.0184
interior_score,0.0145
exterior_score,0.0033
