Feature,Percentage_Multiplier
building_area_total,0.0102
lot_width,0.0306
bedrooms_above_grade,0.0205
bathrooms_total_integer,0.0823
parking_total,0.0165
basement_score,0.0175
interior_score,0.0212
exterior_score,0.0113
