Feature,Percentage_Multiplier
building_area_total,0.1035
lot_width,0.1047
bedrooms_above_grade,0.0296
bathrooms_total_integer,0.03
parking_total,0.0263
basement_score,0.0787
interior_score,0.0138
exterior_score,-0.0087
