Feature,Percentage_Multiplier
building_area_total,0.0313
lot_width,0.0
bedrooms_above_grade,-0.0146
bathrooms_total_integer,0.012
parking_total,0.0341
basement_score,-0.004
interior_score,0.0076
exterior_score,-0.0113
