Feature,Percentage_Multiplier
building_area_total,0.1791
lot_width,0.0
bedrooms_above_grade,-0.0343
bathrooms_total_integer,0.0208
parking_total,0.0061
basement_score,0.0
interior_score,0.023
exterior_score,-0.0131
