Feature,Percentage_Multiplier
building_area_total,0.1326
lot_width,0.0639
bedrooms_above_grade,-0.0092
bathrooms_total_integer,0.0472
parking_total,0.1146
basement_score,0.0461
interior_score,-0.028
exterior_score,0.014
