Feature,Percentage_Multiplier
building_area_total,0.0855
lot_width,0.0265
bedrooms_above_grade,0.0067
bathrooms_total_integer,0.02
parking_total,0.0208
basement_score,-0.0184
interior_score,0.01
exterior_score,0.0103
