Feature,Percentage_Multiplier
building_area_total,0.1246
lot_width,0.0533
bedrooms_above_grade,0.0311
bathrooms_total_integer,0.0355
parking_total,0.0238
basement_score,-0.0193
interior_score,0.0121
exterior_score,0.0226
