Feature,Percentage_Multiplier
building_area_total,0.0388
lot_width,0.0371
bedrooms_above_grade,0.0399
bathrooms_total_integer,0.1546
parking_total,0.013
basement_score,-0.0079
interior_score,0.0152
exterior_score,-0.011
