Feature,Percentage_Multiplier
building_area_total,0.1669
lot_width,0.0
bedrooms_above_grade,0.0323
bathrooms_total_integer,0.0382
parking_total,-0.0033
basement_score,0.0
interior_score,0.0594
exterior_score,0.026
