Feature,Percentage_Multiplier
building_area_total,0.0764
lot_width,0.0
bedrooms_above_grade,-0.0283
bathrooms_total_integer,0.026
parking_total,-0.0073
basement_score,-0.0003
interior_score,0.0708
exterior_score,0.0131
