Feature,Percentage_Multiplier
building_area_total,0.232
lot_width,0.0
bedrooms_above_grade,0.0123
bathrooms_total_integer,0.0416
parking_total,0.0161
basement_score,0.0
interior_score,0.0361
exterior_score,-0.02
