Feature,Percentage_Multiplier
building_area_total,0.0384
lot_width,0.0583
bedrooms_above_grade,-0.0145
bathrooms_total_integer,0.0849
parking_total,0.068
basement_score,0.061
interior_score,0.0137
exterior_score,0.0384
