Feature,Percentage_Multiplier
building_area_total,0.0627
lot_width,0.0726
bedrooms_above_grade,0.0146
bathrooms_total_integer,0.0338
parking_total,0.0332
basement_score,0.0132
interior_score,0.006
exterior_score,-0.0063
