Feature,Percentage_Multiplier
building_area_total,0.0217
lot_width,0.0352
bedrooms_above_grade,0.0621
bathrooms_total_integer,0.1658
parking_total,0.0299
basement_score,-0.0221
interior_score,0.0339
exterior_score,0.0371
