Feature,Percentage_Multiplier
building_area_total,0.0742
lot_width,0.0
bedrooms_above_grade,0.0
bathrooms_total_integer,0.0
parking_total,0.0025
basement_score,-0.0009
interior_score,0.014
exterior_score,-0.0052
