Feature,Percentage_Multiplier
building_area_total,0.0613
lot_width,0.0352
bedrooms_above_grade,-0.0049
bathrooms_total_integer,0.0086
parking_total,0.0264
basement_score,0.0114
interior_score,0.0239
exterior_score,0.0366
