Feature,Percentage_Multiplier
building_area_total,0.1486
lot_width,0.0482
bedrooms_above_grade,-0.0093
bathrooms_total_integer,0.0726
parking_total,0.0269
basement_score,0.0116
interior_score,0.0154
exterior_score,0.0093
