Feature,Percentage_Multiplier
building_area_total,0.0109
lot_width,0.0339
bedrooms_above_grade,0.0508
bathrooms_total_integer,0.0353
parking_total,-0.0045
basement_score,0.0167
interior_score,0.0096
exterior_score,0.0049
