Feature,Percentage_Multiplier
building_area_total,0.0385
lot_width,-0.0358
bedrooms_above_grade,-0.0121
bathrooms_total_integer,0.0938
parking_total,0.0633
basement_score,0.0095
interior_score,0.0224
exterior_score,0.0238
