Feature,Percentage_Multiplier
building_area_total,0.0727
lot_width,0.0242
bedrooms_above_grade,0.0245
bathrooms_total_integer,0.0308
parking_total,0.0135
basement_score,0.0091
interior_score,0.0084
exterior_score,0.0052
