Feature,Percentage_Multiplier
building_area_total,0.4243
lot_width,0.0
bedrooms_above_grade,-0.037
bathrooms_total_integer,0.088
parking_total,0.0402
basement_score,0.0
interior_score,0.0604
exterior_score,-0.0413
