Feature,Percentage_Multiplier
building_area_total,0.0788
lot_width,0.0
bedrooms_above_grade,-0.003
bathrooms_total_integer,0.0056
parking_total,0.0113
basement_score,0.0
interior_score,0.0362
exterior_score,-0.0165
