Feature,Percentage_Multiplier
building_area_total,0.2404
lot_width,0.0
bedrooms_above_grade,0.0036
bathrooms_total_integer,-0.0057
parking_total,-0.0189
basement_score,0.0059
interior_score,0.0441
exterior_score,-0.0259
