Feature,Percentage_Multiplier
building_area_total,0.0635
lot_width,0.0
bedrooms_above_grade,-0.0124
bathrooms_total_integer,0.0287
parking_total,-0.0074
basement_score,0.1551
interior_score,0.0204
exterior_score,-0.0163
