Feature,Percentage_Multiplier
building_area_total,0.1082
lot_width,0.0
bedrooms_above_grade,0.0312
bathrooms_total_integer,0.0224
parking_total,-0.0065
basement_score,0.0
interior_score,0.026
exterior_score,0.0176
