Feature,Percentage_Multiplier
building_area_total,0.1389
lot_width,0.0422
bedrooms_above_grade,0.0144
bathrooms_total_integer,0.0674
parking_total,0.0539
basement_score,0.0351
interior_score,0.0388
exterior_score,0.0136
