Feature,Percentage_Multiplier
building_area_total,0.0494
lot_width,0.0173
bedrooms_above_grade,-0.0126
bathrooms_total_integer,0.0223
parking_total,-0.0151
basement_score,0.0277
interior_score,0.0154
exterior_score,0.0249
