Feature,Percentage_Multiplier
building_area_total,0.0292
lot_width,0.074
bedrooms_above_grade,0.0034
bathrooms_total_integer,0.0325
parking_total,-0.0007
basement_score,-0.0073
interior_score,-0.0088
exterior_score,0.0085
