Feature,Percentage_Multiplier
building_area_total,0.0571
lot_width,-0.0298
bedrooms_above_grade,0.0215
bathrooms_total_integer,0.1064
parking_total,0.021
basement_score,0.0224
interior_score,0.0335
exterior_score,0.0121
