Feature,Percentage_Multiplier
building_area_total,0.0498
lot_width,-0.0332
bedrooms_above_grade,-0.0034
bathrooms_total_integer,0.0427
parking_total,0.0323
basement_score,0.0082
interior_score,0.0059
exterior_score,0.0163
