Feature,Percentage_Multiplier
building_area_total,0.1382
lot_width,0.0548
bedrooms_above_grade,-0.0227
bathrooms_total_integer,0.0385
parking_total,0.0196
basement_score,-0.0086
interior_score,0.0106
exterior_score,0.0124
