Feature,Percentage_Multiplier
building_area_total,0.0704
lot_width,-0.0602
bedrooms_above_grade,-0.0205
bathrooms_total_integer,0.0584
parking_total,0.0674
basement_score,0.0426
interior_score,0.0099
exterior_score,0.0259
