Feature,Percentage_Multiplier
building_area_total,0.0451
lot_width,0.0416
bedrooms_above_grade,0.0275
bathrooms_total_integer,0.0104
parking_total,0.0138
basement_score,-0.0118
interior_score,0.0119
exterior_score,0.0098
