Feature,Percentage_Multiplier
building_area_total,0.222
lot_width,0.0
bedrooms_above_grade,-0.0108
bathrooms_total_integer,0.0048
parking_total,-0.0137
basement_score,-0.0037
interior_score,0.0334
exterior_score,0.0363
