Feature,Percentage_Multiplier
building_area_total,0.0921
lot_width,0.0383
bedrooms_above_grade,-0.0034
bathrooms_total_integer,0.0247
parking_total,0.0211
basement_score,0.0134
interior_score,0.0339
exterior_score,-0.0094
