Feature,Percentage_Multiplier
building_area_total,0.0932
lot_width,0.0
bedrooms_above_grade,0.0149
bathrooms_total_integer,0.0164
parking_total,-0.0092
basement_score,0.0
interior_score,0.0245
exterior_score,-0.018
