Feature,Percentage_Multiplier
building_area_total,0.0124
lot_width,0.0249
bedrooms_above_grade,0.0237
bathrooms_total_integer,0.0544
parking_total,-0.0096
basement_score,0.0215
interior_score,0.0401
exterior_score,0.0217
