Feature,Percentage_Multiplier
building_area_total,0.0072
lot_width,-0.0713
bedrooms_above_grade,0.0147
bathrooms_total_integer,0.0357
parking_total,0.0081
basement_score,0.013
interior_score,0.0139
exterior_score,0.0146
