Feature,Percentage_Multiplier
building_area_total,0.0708
lot_width,0.0415
bedrooms_above_grade,0.0095
bathrooms_total_integer,0.0547
parking_total,-0.0093
basement_score,0.0109
interior_score,0.0204
exterior_score,0.0073
