Feature,Percentage_Multiplier
building_area_total,0.0287
lot_width,-0.032
bedrooms_above_grade,0.0164
bathrooms_total_integer,0.1124
parking_total,0.0189
basement_score,-0.0135
interior_score,0.0298
exterior_score,0.0095
