Feature,Percentage_Multiplier
building_area_total,0.0242
lot_width,0.064
bedrooms_above_grade,0.0105
bathrooms_total_integer,0.0609
parking_total,0.032
basement_score,0.0106
interior_score,0.0457
exterior_score,0.0289
