Feature,Percentage_Multiplier
building_area_total,0.2647
lot_width,0.0
bedrooms_above_grade,-0.0148
bathrooms_total_integer,0.0235
parking_total,0.0637
basement_score,-0.007
interior_score,0.029
exterior_score,-0.016
