Feature,Percentage_Multiplier
building_area_total,0.0095
lot_width,0.0406
bedrooms_above_grade,0.0417
bathrooms_total_integer,0.039
parking_total,-0.0047
basement_score,0.0112
interior_score,0.0261
exterior_score,0.0058
