Feature,Percentage_Multiplier
building_area_total,0.0464
lot_width,0.0
bedrooms_above_grade,-0.0221
bathrooms_total_integer,0.0464
parking_total,0.014
basement_score,-0.0241
interior_score,0.0205
exterior_score,-0.0146
