Feature,Percentage_Multiplier
building_area_total,0.0849
lot_width,0.0382
bedrooms_above_grade,-0.0139
bathrooms_total_integer,0.0386
parking_total,0.0266
basement_score,-0.0244
interior_score,0.0436
exterior_score,0.0129
