Feature,Percentage_Multiplier
building_area_total,0.0288
lot_width,0.0302
bedrooms_above_grade,-0.0103
bathrooms_total_integer,0.0959
parking_total,0.0314
basement_score,0.0132
interior_score,0.0212
exterior_score,0.0181
