Feature,Percentage_Multiplier
building_area_total,0.0303
lot_width,0.0292
bedrooms_above_grade,-0.0077
bathrooms_total_integer,0.0137
parking_total,0.0291
basement_score,-0.0042
interior_score,0.0195
exterior_score,0.0104
