Feature,Percentage_Multiplier
building_area_total,0.0535
lot_width,-0.0453
bedrooms_above_grade,-0.0114
bathrooms_total_integer,0.1789
parking_total,0.0619
basement_score,0.0314
interior_score,0.055
exterior_score,0.0123
