Feature,Percentage_Multiplier
building_area_total,0.0752
lot_width,0.0305
bedrooms_above_grade,-0.0041
bathrooms_total_integer,0.0223
parking_total,0.0246
basement_score,-0.0049
interior_score,0.0211
exterior_score,0.0196
