Feature,Percentage_Multiplier
building_area_total,0.1475
lot_width,0.0
bedrooms_above_grade,0.0338
bathrooms_total_integer,0.0573
parking_total,0.0202
basement_score,0.0
interior_score,0.025
exterior_score,-0.0278
