Feature,Percentage_Multiplier
building_area_total,0.069
lot_width,0.0246
bedrooms_above_grade,0.0024
bathrooms_total_integer,0.0069
parking_total,-0.0065
basement_score,-0.0035
interior_score,0.0056
exterior_score,0.0017
