Feature,Percentage_Multiplier
building_area_total,0.0216
lot_width,0.0
bedrooms_above_grade,0.0149
bathrooms_total_integer,0.0204
parking_total,0.2019
basement_score,0.023
interior_score,0.0097
exterior_score,-0.0248
