Feature,Percentage_Multiplier
building_area_total,0.047
lot_width,0.118
bedrooms_above_grade,0.0375
bathrooms_total_integer,0.0172
parking_total,0.0037
basement_score,0.0055
interior_score,0.0089
exterior_score,0.0222
