Feature,Percentage_Multiplier
building_area_total,0.0191
lot_width,0.053
bedrooms_above_grade,-0.0158
bathrooms_total_integer,0.0697
parking_total,0.0247
basement_score,0.0188
interior_score,0.0085
exterior_score,0.0137
