Feature,Percentage_Multiplier
building_area_total,0.0356
lot_width,0.0308
bedrooms_above_grade,0.0492
bathrooms_total_integer,-0.0109
parking_total,0.0084
basement_score,0.0164
interior_score,0.0117
exterior_score,0.0104
