Feature,Percentage_Multiplier
building_area_total,0.058
lot_width,0.0
bedrooms_above_grade,-0.0143
bathrooms_total_integer,0.0266
parking_total,-0.0082
basement_score,-0.0039
interior_score,-0.0103
exterior_score,-0.021
