Feature,Percentage_Multiplier
building_area_total,-0.0197
lot_width,0.0467
bedrooms_above_grade,0.079
bathrooms_total_integer,0.1097
parking_total,0.041
basement_score,0.0122
interior_score,0.0128
exterior_score,0.0015
