Feature,Percentage_Multiplier
building_area_total,0.0511
lot_width,-0.0238
bedrooms_above_grade,0.0216
bathrooms_total_integer,0.0639
parking_total,0.0092
basement_score,-0.017
interior_score,0.0137
exterior_score,0.0126
