Feature,Percentage_Multiplier
building_area_total,0.14
lot_width,0.0
bedrooms_above_grade,0.014
bathrooms_total_integer,-0.0064
parking_total,-0.0156
basement_score,0.0
interior_score,-0.0079
exterior_score,0.0073
