Feature,Percentage_Multiplier
building_area_total,0.3403
lot_width,-0.0041
bedrooms_above_grade,0.0361
bathrooms_total_integer,0.045
parking_total,0.0108
basement_score,0.0107
interior_score,-0.0078
exterior_score,0.0459
